date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:07	575/575	---M--	404	error ('Not%20Found')	text/html	etag:%2223f-4ae8f0ab47e80%22	http://digitonaut.com/robots.txt		(from )
15:29:07	5770/5770	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:07%20GMT	http://digitonaut.com/art/fabric_sphere/	C:/My%20Web%20Sites/f/digitonaut.com/art/fabric_sphere/index.html	(from )
15:29:07	1268/1268	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:07%20GMT	http://digitonaut.com/art/falling_light/	C:/My%20Web%20Sites/f/digitonaut.com/art/falling_light/index.html	(from )
15:29:08	7967/7967	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:07%20GMT	http://digitonaut.com/art/famous_solid/	C:/My%20Web%20Sites/f/digitonaut.com/art/famous_solid/index.html	(from )
15:29:08	131/131	---M--	200	added ('OK')	text/css	etag:%2283-5db9a387a0240%22	http://digitonaut.com/art/fabric_sphere/main.css	C:/My%20Web%20Sites/f/digitonaut.com/art/fabric_sphere/main.css	(from http://digitonaut.com/art/fabric_sphere/)
15:29:08	7448/7448	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:07%20GMT	http://digitonaut.com/art/far_on_a_planet/	C:/My%20Web%20Sites/f/digitonaut.com/art/far_on_a_planet/index.html	(from )
15:29:08	1394/1394	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:08%20GMT	http://digitonaut.com/art/fiddler/	C:/My%20Web%20Sites/f/digitonaut.com/art/fiddler/index.html	(from )
15:29:08	463/463	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:08%20GMT	http://digitonaut.com/art/fire_blob/	C:/My%20Web%20Sites/f/digitonaut.com/art/fire_blob/index.html	(from )
15:29:09	3732/3732	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:09%20GMT	http://digitonaut.com/art/fireworks/	C:/My%20Web%20Sites/f/digitonaut.com/art/fireworks/index.html	(from )
15:29:09	10148/10148	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:08%20GMT	http://digitonaut.com/art/firefly_flow/	C:/My%20Web%20Sites/f/digitonaut.com/art/firefly_flow/index.html	(from )
15:29:09	2969/2969	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:09%20GMT	http://digitonaut.com/art/fish_and_current/	C:/My%20Web%20Sites/f/digitonaut.com/art/fish_and_current/index.html	(from )
15:29:10	414/414	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2009:59:09%20GMT	http://digitonaut.com/art/five_star/	C:/My%20Web%20Sites/f/digitonaut.com/art/five_star/index.html	(from )
